mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_100,26.02,11.0,456.02,0.0012,2614.35
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_200,18.98,9.0,475.53,0.0013,2875.95
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_100,16.54,8.0,411.69,0.0011,2541.06
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_200,20.15,9.0,452.32,0.0012,2739.27
S2,A0NVTRV,30,Mean,14.44,15.0,118.29,0.0003,1760.27
S2,A0NVTRV,30,HT,14.69,12.0,275.2,0.0007,2783.97
S2,A0NVTRV,30,HAT-KS_a_0001-w_1000-s_100,40.66,22.0,473.53,0.0013,2830.85
S2,A0NVTRV,30,HAT-KS_a_0001-w_1000-s_200,41.46,20.0,532.83,0.0014,2889.65
S2,A0NVTRV,30,HAT-KS_a_0001-w_2000-s_100,33.49,18.0,408.64,0.0011,2497.2
S2,A0NVTRV,30,HAT-KS_a_0001-w_2000-s_200,38.02,20.0,403.14,0.0011,2612.07
S2,A0NVTRV,30,HAT-KS_a_0001-w_3000-s_100,28.43,16.0,400.44,0.0011,2489.0
S2,A0NVTRV,30,HAT-KS_a_0001-w_3000-s_200,30.59,19.0,366.4,0.001,2507.19
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_100,40.35,20.0,599.52,0.0016,3197.26
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_200,40.93,19.0,631.65,0.0017,3180.3
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_100,32.12,20.0,448.74,0.0012,2643.43
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_200,27.19,17.0,472.77,0.0013,2866.93
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_100,27.59,17.0,417.78,0.0011,2567.77
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_200,24.89,15.0,417.72,0.0011,2633.11
S3,A0NVTRV,30,Mean,21.79,20.0,111.87,0.0003,1762.48
S3,A0NVTRV,30,HT,17.54,16.0,271.01,0.0007,2725.72
S3,A0NVTRV,30,HAT-KS_a_0001-w_1000-s_100,32.24,19.0,509.19,0.0014,2931.88
S3,A0NVTRV,30,HAT-KS_a_0001-w_1000-s_200,29.7,16.0,527.91,0.0014,2844.77
S3,A0NVTRV,30,HAT-KS_a_0001-w_2000-s_100,28.13,19.0,394.65,0.0011,2505.59
S3,A0NVTRV,30,HAT-KS_a_0001-w_2000-s_200,30.22,19.0,378.18,0.001,2537.53
S3,A0NVTRV,30,HAT-KS_a_0001-w_3000-s_100,30.87,19.0,349.36,0.0009,2466.15
S3,A0NVTRV,30,HAT-KS_a_0001-w_3000-s_200,27.64,19.0,422.85,0.0011,2585.55
S3,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_100,34.09,21.0,568.31,0.0015,3201.45
S3,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_200,28.97,18.0,707.47,0.0019,3423.14
S3,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_100,26.87,17.0,456.34,0.0012,2680.59
S3,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_200,29.21,17.0,476.39,0.0013,2867.45
S3,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_100,23.42,16.0,427.2,0.0011,2563.19
S3,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_200,29.03,17.0,457.13,0.0012,2698.05
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,23.25,9.0,605.55,0.0016,3967.79
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,26.68,9.0,758.29,0.002,4209.19
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,23.11,9.0,892.7,0.0024,5743.88
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,21.03,9.0,408.61,0.0011,3436.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,17.41,8.0,550.61,0.0015,3595.76
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,21.55,10.0,639.58,0.0017,4002.28
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,18.22,9.0,447.99,0.0012,2916.82
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,20.43,10.0,482.75,0.0013,3860.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,18.32,9.0,470.7,0.0013,3475.17
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,23.25,9.0,605.55,0.0016,3967.79
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,26.68,9.0,758.29,0.002,4209.19
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,23.11,9.0,892.7,0.0024,5743.88
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,21.03,9.0,408.61,0.0011,3436.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,17.41,8.0,550.61,0.0015,3595.76
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,21.55,10.0,639.58,0.0017,4002.28
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,18.22,9.0,447.99,0.0012,2916.82
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,20.43,10.0,482.75,0.0013,3860.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,18.32,9.0,470.7,0.0013,3475.17
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,41.03,21.0,701.09,0.0019,4096.14
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,41.86,21.0,676.72,0.0018,4137.24
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,36.62,19.0,719.16,0.0019,5148.25
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,35.27,18.0,434.49,0.0012,3266.03
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,28.25,17.0,668.54,0.0018,3595.8
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,36.94,21.0,552.13,0.0015,3731.82
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,31.89,17.0,321.6,0.0009,2859.61
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,29.58,17.0,499.27,0.0013,3828.36
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,29.94,17.0,519.22,0.0014,3819.02
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,23.25,9.0,605.55,0.0016,3967.79
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,26.68,9.0,758.29,0.002,4209.19
S1,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,23.11,9.0,892.7,0.0024,5743.88
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,21.03,9.0,408.61,0.0011,3436.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,17.41,8.0,550.61,0.0015,3595.76
S1,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,21.55,10.0,639.58,0.0017,4002.28
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,18.22,9.0,447.99,0.0012,2916.82
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,20.43,10.0,482.75,0.0013,3860.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,18.32,9.0,470.7,0.0013,3475.17
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,41.03,21.0,701.09,0.0019,4096.14
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,41.86,21.0,676.72,0.0018,4137.24
S2,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,36.62,19.0,719.16,0.0019,5148.25
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,35.27,18.0,434.49,0.0012,3266.03
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,28.25,17.0,668.54,0.0018,3595.8
S2,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,36.94,21.0,552.13,0.0015,3731.82
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,31.89,17.0,321.6,0.0009,2859.61
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,29.58,17.0,499.27,0.0013,3828.36
S2,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,29.94,17.0,519.22,0.0014,3819.02
S3,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_300,32.64,19.0,706.9,0.0019,4039.58
S3,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_400,28.93,17.0,667.15,0.0018,4430.32
S3,A0NVTRV,30,HAT-KS_a_00001-w_1000-s_500,26.06,16.0,795.75,0.0021,5596.23
S3,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_300,22.7,15.0,505.79,0.0014,3301.44
S3,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_400,26.18,16.0,588.91,0.0016,3799.4
S3,A0NVTRV,30,HAT-KS_a_00001-w_2000-s_500,25.88,17.0,577.56,0.0016,3746.41
S3,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_300,24.4,17.0,462.99,0.0012,3041.55
S3,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_400,20.18,15.0,461.23,0.0012,3718.31
S3,A0NVTRV,30,HAT-KS_a_00001-w_3000-s_500,29.71,18.0,537.1,0.0014,3670.81
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,17.8,9.0,394.02,0.0011,2558.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,15.36,8.0,361.64,0.001,2813.74
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,14.12,8.0,441.61,0.0012,2792.01
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,13.77,8.0,459.3,0.0012,2908.52
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,16.76,9.0,398.96,0.0011,2543.53
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,14.92,7.0,427.55,0.0012,2646.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,15.28,8.0,403.63,0.0011,2642.61
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,14.42,7.0,397.98,0.0011,2613.7
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,14.33,8.0,374.19,0.001,2575.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,14.95,8.0,355.55,0.001,2537.75
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,14.67,9.0,404.73,0.0011,2629.25
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,14.49,8.0,428.33,0.0012,2725.02
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,17.8,9.0,394.02,0.0011,2558.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,15.36,8.0,361.64,0.001,2813.74
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,14.12,8.0,441.61,0.0012,2792.01
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,13.77,8.0,459.3,0.0012,2908.52
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,16.76,9.0,398.96,0.0011,2543.53
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,14.92,7.0,427.55,0.0012,2646.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,15.28,8.0,403.63,0.0011,2642.61
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,14.42,7.0,397.98,0.0011,2613.7
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,14.33,8.0,374.19,0.001,2575.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,14.95,8.0,355.55,0.001,2537.75
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,14.67,9.0,404.73,0.0011,2629.25
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,14.49,8.0,428.33,0.0012,2725.02
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,22.27,14.0,415.71,0.0011,2684.32
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,23.22,16.0,377.13,0.001,2634.08
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,17.4,13.0,430.38,0.0012,2851.29
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,21.67,13.0,467.67,0.0013,2812.05
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,16.33,12.0,395.04,0.0011,2570.32
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,15.75,12.0,390.59,0.0011,2516.4
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,19.87,12.0,376.98,0.001,2544.99
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,17.49,13.0,461.45,0.0012,2878.24
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,15.09,11.0,380.03,0.001,2556.22
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,18.49,12.0,397.6,0.0011,2590.5
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,15.82,12.0,349.82,0.0009,2576.36
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,17.62,13.0,441.31,0.0012,2811.24
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,17.8,9.0,394.02,0.0011,2558.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,15.36,8.0,361.64,0.001,2813.74
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,14.12,8.0,441.61,0.0012,2792.01
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,13.77,8.0,459.3,0.0012,2908.52
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,16.76,9.0,398.96,0.0011,2543.53
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,14.92,7.0,427.55,0.0012,2646.78
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,15.28,8.0,403.63,0.0011,2642.61
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,14.42,7.0,397.98,0.0011,2613.7
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,14.33,8.0,374.19,0.001,2575.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,14.95,8.0,355.55,0.001,2537.75
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,14.67,9.0,404.73,0.0011,2629.25
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,14.49,8.0,428.33,0.0012,2725.02
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,22.27,14.0,415.71,0.0011,2684.32
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,23.22,16.0,377.13,0.001,2634.08
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,17.4,13.0,430.38,0.0012,2851.29
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,21.67,13.0,467.67,0.0013,2812.05
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,16.33,12.0,395.04,0.0011,2570.32
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,15.75,12.0,390.59,0.0011,2516.4
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,19.87,12.0,376.98,0.001,2544.99
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,17.49,13.0,461.45,0.0012,2878.24
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,15.09,11.0,380.03,0.001,2556.22
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,18.49,12.0,397.6,0.0011,2590.5
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,15.82,12.0,349.82,0.0009,2576.36
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,17.62,13.0,441.31,0.0012,2811.24
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_300,19.87,15.0,392.73,0.0011,2684.71
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_400,19.46,15.0,479.41,0.0013,2877.78
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_500,22.79,16.0,400.28,0.0011,2707.64
S3,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_600,18.03,15.0,480.35,0.0013,2975.24
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_300,17.45,14.0,374.78,0.001,2580.22
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_400,18.09,15.0,406.51,0.0011,2606.26
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_500,19.33,15.0,409.54,0.0011,2592.65
S3,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_600,17.55,14.0,463.78,0.0012,2861.48
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_300,19.6,16.0,408.89,0.0011,2563.5
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_400,20.92,16.0,383.79,0.001,2590.59
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_500,20.87,15.0,398.44,0.0011,2643.39
S3,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_600,16.46,14.0,422.28,0.0011,2698.82
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,16.22,9.0,311.01,0.0008,2744.56
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,14.89,8.0,369.7,0.001,3100.15
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,14.67,8.0,389.49,0.001,3250.95
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,14.79,8.0,353.57,0.001,2777.42
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,15.74,8.0,303.95,0.0008,2539.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,15.29,8.0,375.53,0.001,2989.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,14.59,8.0,292.09,0.0008,2649.11
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,15.34,8.0,354.83,0.001,2656.86
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,13.35,8.0,416.37,0.0011,2951.9
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,16.22,9.0,311.01,0.0008,2744.56
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,14.89,8.0,369.7,0.001,3100.15
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,14.67,8.0,389.49,0.001,3250.95
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,14.79,8.0,353.57,0.001,2777.42
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,15.74,8.0,303.95,0.0008,2539.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,15.29,8.0,375.53,0.001,2989.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,14.59,8.0,292.09,0.0008,2649.11
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,15.34,8.0,354.83,0.001,2656.86
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,13.35,8.0,416.37,0.0011,2951.9
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,21.86,15.0,308.33,0.0008,2820.71
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,20.87,12.0,323.36,0.0009,2905.19
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,19.89,13.0,371.64,0.001,3223.02
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,14.68,12.0,417.21,0.0011,2684.35
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,17.92,13.0,379.56,0.001,2516.54
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,20.86,13.0,308.17,0.0008,2784.13
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,16.33,12.0,291.1,0.0008,2637.65
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,17.59,12.0,298.02,0.0008,2648.5
S2,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,16.01,12.0,309.68,0.0008,2742.24
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,16.22,9.0,311.01,0.0008,2744.56
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,14.89,8.0,369.7,0.001,3100.15
S1,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,14.67,8.0,389.49,0.001,3250.95
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,14.79,8.0,353.57,0.001,2777.42
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,15.74,8.0,303.95,0.0008,2539.07
S1,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,15.29,8.0,375.53,0.001,2989.14
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_700,14.59,8.0,292.09,0.0008,2649.11
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_800,15.34,8.0,354.83,0.001,2656.86
S1,A0NVTRV,30,HAT-KS_a_00001-w_30000-s_1000,13.35,8.0,416.37,0.0011,2951.9
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_700,21.86,15.0,308.33,0.0008,2820.71
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_800,20.87,12.0,323.36,0.0009,2905.19
S2,A0NVTRV,30,HAT-KS_a_00001-w_10000-s_1000,19.89,13.0,371.64,0.001,3223.02
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_700,14.68,12.0,417.21,0.0011,2684.35
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_800,17.92,13.0,379.56,0.001,2516.54
S2,A0NVTRV,30,HAT-KS_a_00001-w_20000-s_1000,20.86,13.0,308.17,0.0008,2784.13
