mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,13.06,8.0,443.61,0.0012,2538.22
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,14.01,8.0,517.41,0.0014,2639.59
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,12.83,8.0,486.2,0.0013,2645.63
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_25000,14.17,8.0,466.88,0.0013,2536.74
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_30000,12.97,8.0,490.58,0.0013,2563.2
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_25000,13.99,8.0,457.74,0.0012,2597.88
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_30000,13.06,8.0,438.05,0.0012,2538.2
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_25000,14.01,8.0,503.2,0.0014,2639.61
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_30000,12.83,8.0,485.83,0.0013,2645.65
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_25000,14.17,8.0,424.85,0.0011,2536.79
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_30000,12.97,8.0,476.44,0.0013,2563.22
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_25000,13.99,8.0,507.8,0.0014,2597.91
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,13.06,8.0,443.61,0.0012,2538.22
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,14.01,8.0,517.41,0.0014,2639.59
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,12.83,8.0,486.2,0.0013,2645.63
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_25000,15.13,12.0,507.33,0.0014,2566.25
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_30000,13.64,11.0,470.14,0.0013,2494.13
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_25000,16.31,12.0,462.31,0.0012,2457.26
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_30000,14.22,12.0,413.94,0.0011,2610.86
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_25000,17.03,12.0,475.6,0.0013,2525.94
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_30000,13.66,11.0,572.31,0.0015,2780.17
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_25000,15.13,12.0,493.35,0.0013,2566.28
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_30000,13.64,11.0,417.12,0.0011,2494.16
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_25000,16.31,12.0,422.44,0.0011,2457.3
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,14.22,12.0,458.24,0.0012,2610.85
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,17.03,12.0,456.74,0.0012,2525.92
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,13.66,11.0,516.75,0.0014,2780.2
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_25000,14.17,8.0,466.88,0.0013,2536.74
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_30000,12.97,8.0,490.58,0.0013,2563.2
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_25000,13.99,8.0,457.74,0.0012,2597.88
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_30000,13.06,8.0,438.05,0.0012,2538.2
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_25000,14.01,8.0,503.2,0.0014,2639.61
S1,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_30000,12.83,8.0,485.83,0.0013,2645.65
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_25000,14.17,8.0,424.85,0.0011,2536.79
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_30000,12.97,8.0,476.44,0.0013,2563.22
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_25000,13.99,8.0,507.8,0.0014,2597.91
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,13.06,8.0,443.61,0.0012,2538.22
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,14.01,8.0,517.41,0.0014,2639.59
S1,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,12.83,8.0,486.2,0.0013,2645.63
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_25000,15.13,12.0,507.33,0.0014,2566.25
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_30000,13.64,11.0,470.14,0.0013,2494.13
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_25000,16.31,12.0,462.31,0.0012,2457.26
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_30000,14.22,12.0,413.94,0.0011,2610.86
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_25000,17.03,12.0,475.6,0.0013,2525.94
S2,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_30000,13.66,11.0,572.31,0.0015,2780.17
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_25000,15.13,12.0,493.35,0.0013,2566.28
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_30000,13.64,11.0,417.12,0.0011,2494.16
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_25000,16.31,12.0,422.44,0.0011,2457.3
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,14.22,12.0,458.24,0.0012,2610.85
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,17.03,12.0,456.74,0.0012,2525.92
S2,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,13.66,11.0,516.75,0.0014,2780.2
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_25000,18.67,15.0,598.64,0.0016,2755.08
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_300-mw_30000,16.82,14.0,501.38,0.0013,2692.61
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_25000,17.04,14.0,421.3,0.0011,2604.1
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_400-mw_30000,18.64,16.0,578.48,0.0016,2729.8
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_25000,18.08,13.0,516.48,0.0014,2559.07
S3,A0NVTRV,30,HAT-ADWIN_d_00001-c_500-mw_30000,17.77,15.0,540.97,0.0015,2643.72
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_25000,18.67,15.0,468.34,0.0013,2755.07
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_300-mw_30000,16.82,14.0,509.49,0.0014,2692.61
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_25000,17.04,14.0,460.44,0.0012,2604.11
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_400-mw_30000,18.64,16.0,434.75,0.0012,2729.77
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_25000,18.08,13.0,453.9,0.0012,2559.07
S3,A0NVTRV,30,HAT-ADWIN_d_01-c_500-mw_30000,17.77,15.0,480.27,0.0013,2643.73
