mechanism,patient,missing_rate,imputer,mean_rmse,med_rmse,ac_time,it_time,memory
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,22.4,13.0,138.25,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,20.36,9.0,134.17,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,22.4,13.0,136.35,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,20.36,9.0,127.55,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,22.4,13.0,132.13,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,20.36,9.0,143.74,0.001,960.63
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,19.62,9.0,443.04,0.0009,3248.16
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,20.76,9.0,379.49,0.0007,3255.79
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,21.19,9.0,429.75,0.0008,3251.52
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,20.87,9.0,429.62,0.0008,3248.29
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,22.27,10.0,425.72,0.0008,3252.96
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,22.59,10.0,458.87,0.0009,3275.39
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,20.06,9.0,434.3,0.0008,3252.85
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,22.6,9.0,384.69,0.0007,3259.86
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,23.43,10.0,406.88,0.0008,3262.65
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,23.23,10.0,477.45,0.0009,3263.07
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,23.16,10.0,469.74,0.0009,3271.01
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,17.81,8.0,414.22,0.0008,3271.07
S1,A0NVTRV,30,HAT-PH_d_06-t_900-mi_10000,16.31,8.0,293.87,0.0008,2343.15
S1,A0NVTRV,30,HAT-PH_d_06-t_900-mi_11000,16.83,9.0,323.69,0.0009,2320.86
S1,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_10000,14.46,8.0,326.57,0.0009,2334.62
S1,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_11000,13.82,8.0,314.04,0.0008,2345.79
S1,A0NVTRV,30,HAT-PH_d_06-t_600-mi_10000,15.73,8.0,325.6,0.0009,2371.57
S1,A0NVTRV,30,HAT-PH_d_06-t_600-mi_11000,15.42,8.0,324.85,0.0009,2356.96
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_10000,15.07,7.0,320.27,0.0009,2348.08
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_11000,15.33,8.0,301.34,0.0008,2338.3
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_10000,14.55,8.0,320.64,0.0009,2326.57
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_11000,16.85,8.0,334.11,0.0009,2337.89
S1,A0NVTRV,30,HAT-PH_d_07-t_600-mi_10000,14.81,8.0,327.96,0.0009,2330.79
S1,A0NVTRV,30,HAT-PH_d_07-t_600-mi_11000,17.24,9.0,315.15,0.0008,2319.92
S1,AOYM4KG,30,HAT-PH_d_06-t_900-mi_10000,22.4,13.0,133.75,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_06-t_900-mi_11000,20.36,9.0,128.25,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_10000,22.4,13.0,133.61,0.0009,924.2
S1,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_11000,20.36,9.0,139.06,0.0009,960.63
S1,AOYM4KG,30,HAT-PH_d_06-t_600-mi_10000,22.4,13.0,107.41,0.0007,924.21
S1,AOYM4KG,30,HAT-PH_d_06-t_600-mi_11000,20.36,9.0,136.83,0.0009,960.63
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,22.4,13.0,138.25,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,20.36,9.0,134.17,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,22.4,13.0,136.35,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,20.36,9.0,127.55,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,22.4,13.0,132.13,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,20.36,9.0,143.74,0.001,960.63
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,19.62,9.0,443.04,0.0009,3248.16
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,20.76,9.0,379.49,0.0007,3255.79
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,21.19,9.0,429.75,0.0008,3251.52
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,20.87,9.0,429.62,0.0008,3248.29
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,22.27,10.0,425.72,0.0008,3252.96
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,22.59,10.0,458.87,0.0009,3275.39
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,20.06,9.0,434.3,0.0008,3252.85
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,22.6,9.0,384.69,0.0007,3259.86
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,23.43,10.0,406.88,0.0008,3262.65
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,23.23,10.0,477.45,0.0009,3263.07
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,23.16,10.0,469.74,0.0009,3271.01
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,17.81,8.0,414.22,0.0008,3271.07
S2,A0NVTRV,30,HAT-PH_d_06-t_900-mi_10000,16.83,11.0,291.01,0.0008,2372.02
S2,A0NVTRV,30,HAT-PH_d_06-t_900-mi_11000,16.96,12.0,333.7,0.0009,2357.44
S2,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_10000,16.42,13.0,309.39,0.0008,2344.42
S2,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_11000,19.07,15.0,295.14,0.0008,2336.71
S2,A0NVTRV,30,HAT-PH_d_06-t_600-mi_10000,16.95,12.0,322.43,0.0009,2335.31
S2,A0NVTRV,30,HAT-PH_d_06-t_600-mi_11000,21.42,13.0,323.67,0.0009,2340.23
S2,A0NVTRV,30,HAT-PH_d_07-t_900-mi_10000,22.41,13.0,318.28,0.0009,2342.75
S2,A0NVTRV,30,HAT-PH_d_07-t_900-mi_11000,17.9,13.0,244.06,0.0007,2344.36
S2,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_10000,21.47,15.0,317.68,0.0009,2333.83
S2,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_11000,17.37,12.0,306.06,0.0008,2342.2
S2,A0NVTRV,30,HAT-PH_d_07-t_600-mi_10000,19.04,14.0,339.45,0.0009,2333.21
S2,A0NVTRV,30,HAT-PH_d_07-t_600-mi_11000,21.41,14.0,271.53,0.0007,2363.75
S2,AOYM4KG,30,HAT-PH_d_06-t_900-mi_10000,29.22,27.0,149.38,0.001,944.63
S2,AOYM4KG,30,HAT-PH_d_06-t_900-mi_11000,26.44,21.0,106.58,0.0007,928.24
S2,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_10000,29.22,27.0,130.56,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_11000,26.44,21.0,109.24,0.0007,928.23
S2,AOYM4KG,30,HAT-PH_d_06-t_600-mi_10000,29.22,27.0,133.04,0.0009,944.64
S2,AOYM4KG,30,HAT-PH_d_06-t_600-mi_11000,26.44,21.0,129.33,0.0009,928.23
S2,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,29.22,27.0,134.24,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,26.44,21.0,126.3,0.0009,928.22
S2,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,29.22,27.0,136.01,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,26.44,21.0,128.77,0.0009,928.24
S2,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,29.22,27.0,114.77,0.0008,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,26.44,21.0,131.85,0.0009,928.23
S2,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,27.35,17.0,379.28,0.0007,3249.53
S2,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,26.46,17.0,430.56,0.0008,3269.78
S2,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,26.89,16.0,452.26,0.0009,3284.5
S2,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,27.06,17.0,438.86,0.0009,3263.37
S2,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,23.77,15.0,392.37,0.0008,3278.02
S2,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,30.64,18.0,409.36,0.0008,3288.9
S2,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,28.14,17.0,458.88,0.0009,3272.4
S2,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,26.66,17.0,377.83,0.0007,3288.77
S2,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,25.65,16.0,424.15,0.0008,3273.57
S2,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,26.98,17.0,415.91,0.0008,3299.33
S2,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,27.22,17.0,465.73,0.0009,3251.95
S2,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,30.33,19.0,468.55,0.0009,3253.89
S1,A0NVTRV,30,HAT-PH_d_06-t_900-mi_10000,16.31,8.0,293.87,0.0008,2343.15
S1,A0NVTRV,30,HAT-PH_d_06-t_900-mi_11000,16.83,9.0,323.69,0.0009,2320.86
S1,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_10000,14.46,8.0,326.57,0.0009,2334.62
S1,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_11000,13.82,8.0,314.04,0.0008,2345.79
S1,A0NVTRV,30,HAT-PH_d_06-t_600-mi_10000,15.73,8.0,325.6,0.0009,2371.57
S1,A0NVTRV,30,HAT-PH_d_06-t_600-mi_11000,15.42,8.0,324.85,0.0009,2356.96
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_10000,15.07,7.0,320.27,0.0009,2348.08
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_11000,15.33,8.0,301.34,0.0008,2338.3
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_10000,14.55,8.0,320.64,0.0009,2326.57
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_11000,16.85,8.0,334.11,0.0009,2337.89
S1,A0NVTRV,30,HAT-PH_d_07-t_600-mi_10000,14.81,8.0,327.96,0.0009,2330.79
S1,A0NVTRV,30,HAT-PH_d_07-t_600-mi_11000,17.24,9.0,315.15,0.0008,2319.92
S1,AOYM4KG,30,HAT-PH_d_06-t_900-mi_10000,22.4,13.0,133.75,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_06-t_900-mi_11000,20.36,9.0,128.25,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_10000,22.4,13.0,133.61,0.0009,924.2
S1,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_11000,20.36,9.0,139.06,0.0009,960.63
S1,AOYM4KG,30,HAT-PH_d_06-t_600-mi_10000,22.4,13.0,107.41,0.0007,924.21
S1,AOYM4KG,30,HAT-PH_d_06-t_600-mi_11000,20.36,9.0,136.83,0.0009,960.63
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,22.4,13.0,138.25,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,20.36,9.0,134.17,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,22.4,13.0,136.35,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,20.36,9.0,127.55,0.0009,960.64
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,22.4,13.0,132.13,0.0009,924.21
S1,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,20.36,9.0,143.74,0.001,960.63
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,19.62,9.0,443.04,0.0009,3248.16
S1,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,20.76,9.0,379.49,0.0007,3255.79
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,21.19,9.0,429.75,0.0008,3251.52
S1,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,20.87,9.0,429.62,0.0008,3248.29
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,22.27,10.0,425.72,0.0008,3252.96
S1,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,22.59,10.0,458.87,0.0009,3275.39
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,20.06,9.0,434.3,0.0008,3252.85
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,22.6,9.0,384.69,0.0007,3259.86
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,23.43,10.0,406.88,0.0008,3262.65
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,23.23,10.0,477.45,0.0009,3263.07
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,23.16,10.0,469.74,0.0009,3271.01
S1,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,17.81,8.0,414.22,0.0008,3271.07
S2,A0NVTRV,30,HAT-PH_d_06-t_900-mi_10000,16.83,11.0,291.01,0.0008,2372.02
S2,A0NVTRV,30,HAT-PH_d_06-t_900-mi_11000,16.96,12.0,333.7,0.0009,2357.44
S2,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_10000,16.42,13.0,309.39,0.0008,2344.42
S2,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_11000,19.07,15.0,295.14,0.0008,2336.71
S2,A0NVTRV,30,HAT-PH_d_06-t_600-mi_10000,16.95,12.0,322.43,0.0009,2335.31
S2,A0NVTRV,30,HAT-PH_d_06-t_600-mi_11000,21.42,13.0,323.67,0.0009,2340.23
S2,A0NVTRV,30,HAT-PH_d_07-t_900-mi_10000,22.41,13.0,318.28,0.0009,2342.75
S2,A0NVTRV,30,HAT-PH_d_07-t_900-mi_11000,17.9,13.0,244.06,0.0007,2344.36
S2,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_10000,21.47,15.0,317.68,0.0009,2333.83
S2,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_11000,17.37,12.0,306.06,0.0008,2342.2
S2,A0NVTRV,30,HAT-PH_d_07-t_600-mi_10000,19.04,14.0,339.45,0.0009,2333.21
S2,A0NVTRV,30,HAT-PH_d_07-t_600-mi_11000,21.41,14.0,271.53,0.0007,2363.75
S2,AOYM4KG,30,HAT-PH_d_06-t_900-mi_10000,29.22,27.0,149.38,0.001,944.63
S2,AOYM4KG,30,HAT-PH_d_06-t_900-mi_11000,26.44,21.0,106.58,0.0007,928.24
S2,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_10000,29.22,27.0,130.56,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_11000,26.44,21.0,109.24,0.0007,928.23
S2,AOYM4KG,30,HAT-PH_d_06-t_600-mi_10000,29.22,27.0,133.04,0.0009,944.64
S2,AOYM4KG,30,HAT-PH_d_06-t_600-mi_11000,26.44,21.0,129.33,0.0009,928.23
S2,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,29.22,27.0,134.24,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,26.44,21.0,126.3,0.0009,928.22
S2,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,29.22,27.0,136.01,0.0009,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,26.44,21.0,128.77,0.0009,928.24
S2,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,29.22,27.0,114.77,0.0008,944.63
S2,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,26.44,21.0,131.85,0.0009,928.23
S2,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,27.35,17.0,379.28,0.0007,3249.53
S2,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,26.46,17.0,430.56,0.0008,3269.78
S2,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,26.89,16.0,452.26,0.0009,3284.5
S2,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,27.06,17.0,438.86,0.0009,3263.37
S2,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,23.77,15.0,392.37,0.0008,3278.02
S2,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,30.64,18.0,409.36,0.0008,3288.9
S2,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,28.14,17.0,458.88,0.0009,3272.4
S2,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,26.66,17.0,377.83,0.0007,3288.77
S2,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,25.65,16.0,424.15,0.0008,3273.57
S2,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,26.98,17.0,415.91,0.0008,3299.33
S2,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,27.22,17.0,465.73,0.0009,3251.95
S2,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,30.33,19.0,468.55,0.0009,3253.89
S3,A0NVTRV,30,HAT-PH_d_06-t_900-mi_10000,24.21,17.0,275.07,0.0007,2334.21
S3,A0NVTRV,30,HAT-PH_d_06-t_900-mi_11000,21.75,15.0,327.24,0.0009,2362.89
S3,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_10000,19.96,15.0,303.25,0.0008,2329.01
S3,A0NVTRV,30,HAT-PH_d_06-t_1000-mi_11000,18.99,15.0,318.89,0.0009,2337.51
S3,A0NVTRV,30,HAT-PH_d_06-t_600-mi_10000,22.85,16.0,266.72,0.0007,2328.95
S3,A0NVTRV,30,HAT-PH_d_06-t_600-mi_11000,21.39,17.0,307.3,0.0008,2357.09
S3,A0NVTRV,30,HAT-PH_d_07-t_900-mi_10000,22.37,16.0,325.31,0.0009,2335.55
S3,A0NVTRV,30,HAT-PH_d_07-t_900-mi_11000,22.14,15.0,318.49,0.0009,2356.62
S3,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_10000,22.42,18.0,328.53,0.0009,2323.24
S3,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_11000,20.39,16.0,281.74,0.0008,2378.78
S3,A0NVTRV,30,HAT-PH_d_07-t_600-mi_10000,21.02,15.0,330.18,0.0009,2323.75
S3,A0NVTRV,30,HAT-PH_d_07-t_600-mi_11000,20.36,15.0,284.55,0.0008,2355.91
S3,AOYM4KG,30,HAT-PH_d_06-t_900-mi_10000,29.11,28.0,126.47,0.0009,939.32
S3,AOYM4KG,30,HAT-PH_d_06-t_900-mi_11000,29.85,29.0,132.21,0.0009,951.17
S3,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_10000,30.43,27.0,113.91,0.0008,934.13
S3,AOYM4KG,30,HAT-PH_d_06-t_1000-mi_11000,29.04,26.0,129.62,0.0009,951.19
S3,AOYM4KG,30,HAT-PH_d_06-t_600-mi_10000,28.97,26.0,142.1,0.001,968.16
S3,AOYM4KG,30,HAT-PH_d_06-t_600-mi_11000,27.65,25.5,141.61,0.001,958.26
S3,AOYM4KG,30,HAT-PH_d_07-t_900-mi_10000,30.16,27.0,144.9,0.001,938.64
S3,AOYM4KG,30,HAT-PH_d_07-t_900-mi_11000,29.05,28.0,113.21,0.0008,954.01
S3,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_10000,30.43,27.0,124.52,0.0008,934.13
S3,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_11000,29.6,28.0,112.94,0.0008,946.5
S3,AOYM4KG,30,HAT-PH_d_07-t_600-mi_10000,29.87,29.0,141.07,0.001,931.32
S3,AOYM4KG,30,HAT-PH_d_07-t_600-mi_11000,27.65,25.5,134.42,0.0009,958.26
S3,AQC0L71,30,HAT-PH_d_06-t_900-mi_10000,24.11,17.0,406.7,0.0008,3287.75
S3,AQC0L71,30,HAT-PH_d_06-t_900-mi_11000,23.93,18.0,385.47,0.0007,3291.2
S3,AQC0L71,30,HAT-PH_d_06-t_1000-mi_10000,23.79,16.0,439.87,0.0009,3287.8
S3,AQC0L71,30,HAT-PH_d_06-t_1000-mi_11000,22.21,16.0,425.37,0.0008,3274.38
S3,AQC0L71,30,HAT-PH_d_06-t_600-mi_10000,26.28,19.0,400.34,0.0008,3296.23
S3,AQC0L71,30,HAT-PH_d_06-t_600-mi_11000,21.16,16.0,430.88,0.0008,3278.2
S3,AQC0L71,30,HAT-PH_d_07-t_900-mi_10000,22.9,17.0,479.13,0.0009,3291.71
S3,AQC0L71,30,HAT-PH_d_07-t_900-mi_11000,23.47,16.0,453.73,0.0009,3273.72
S3,AQC0L71,30,HAT-PH_d_07-t_1000-mi_10000,19.93,15.0,478.99,0.0009,3270.59
S3,AQC0L71,30,HAT-PH_d_07-t_1000-mi_11000,22.44,16.0,464.61,0.0009,3306.28
S3,AQC0L71,30,HAT-PH_d_07-t_600-mi_10000,26.62,18.0,408.27,0.0008,3268.57
S3,AQC0L71,30,HAT-PH_d_07-t_600-mi_11000,27.03,18.0,400.34,0.0008,3251.39
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_12000,15.74,9.0,296.55,0.0008,2341.88
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_13000,15.26,8.0,346.45,0.0009,2389.34
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_12000,15.52,8.0,306.14,0.0008,2370.63
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_13000,16.48,9.0,296.2,0.0008,2357.22
S1,A0NVTRV,30,HAT-PH_d_07-t_1100-mi_12000,14.74,8.0,317.72,0.0009,2335.7
S1,A0NVTRV,30,HAT-PH_d_07-t_1100-mi_13000,16.95,9.0,330.56,0.0009,2355.03
S1,A0NVTRV,30,HAT-PH_d_08-t_900-mi_12000,15.43,8.0,254.11,0.0007,2364.69
S1,A0NVTRV,30,HAT-PH_d_08-t_900-mi_13000,15.99,9.0,338.18,0.0009,2372.94
S1,A0NVTRV,30,HAT-PH_d_08-t_1000-mi_12000,15.19,9.0,335.49,0.0009,2344.44
S1,A0NVTRV,30,HAT-PH_d_08-t_1000-mi_13000,15.8,8.0,297.27,0.0008,2346.11
S1,A0NVTRV,30,HAT-PH_d_08-t_1100-mi_12000,15.2,8.0,323.03,0.0009,2336.4
S1,A0NVTRV,30,HAT-PH_d_08-t_1100-mi_13000,15.78,9.0,294.02,0.0008,2358.87
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_12000,22.47,13.0,128.41,0.0009,954.54
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_13000,22.0,13.0,127.71,0.0009,937.86
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_12000,22.47,13.0,124.72,0.0009,954.55
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_13000,22.0,13.0,146.77,0.001,937.85
S1,AOYM4KG,30,HAT-PH_d_07-t_1100-mi_12000,22.47,13.0,136.59,0.0009,954.56
S1,AOYM4KG,30,HAT-PH_d_07-t_1100-mi_13000,22.0,13.0,109.78,0.0007,937.87
S1,AOYM4KG,30,HAT-PH_d_08-t_900-mi_12000,22.47,13.0,146.15,0.001,954.57
S1,AOYM4KG,30,HAT-PH_d_08-t_900-mi_13000,22.0,13.0,140.22,0.001,937.86
S1,AOYM4KG,30,HAT-PH_d_08-t_1000-mi_12000,22.47,13.0,139.8,0.001,954.56
S1,AOYM4KG,30,HAT-PH_d_08-t_1000-mi_13000,22.0,13.0,123.09,0.0008,937.87
S1,AOYM4KG,30,HAT-PH_d_08-t_1100-mi_12000,22.47,13.0,125.26,0.0009,954.57
S1,AOYM4KG,30,HAT-PH_d_08-t_1100-mi_13000,22.0,13.0,115.14,0.0008,937.87
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_12000,21.55,10.0,447.32,0.0009,3272.85
S1,AQC0L71,30,HAT-PH_d_07-t_900-mi_13000,20.04,9.0,482.99,0.0009,3320.13
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_12000,18.24,9.0,395.88,0.0008,3301.17
S1,AQC0L71,30,HAT-PH_d_07-t_1000-mi_13000,20.3,9.0,420.49,0.0008,3302.05
S1,AQC0L71,30,HAT-PH_d_07-t_1100-mi_12000,18.91,9.0,478.38,0.0009,3261.58
S1,AQC0L71,30,HAT-PH_d_07-t_1100-mi_13000,20.68,9.0,446.57,0.0009,3316.75
S1,AQC0L71,30,HAT-PH_d_08-t_900-mi_12000,18.7,9.0,441.41,0.0009,3292.26
S1,AQC0L71,30,HAT-PH_d_08-t_900-mi_13000,20.7,9.0,416.83,0.0008,3320.29
S1,AQC0L71,30,HAT-PH_d_08-t_1000-mi_12000,18.95,9.0,421.56,0.0008,3275.92
S1,AQC0L71,30,HAT-PH_d_08-t_1000-mi_13000,20.65,9.0,452.04,0.0009,3296.1
S1,AQC0L71,30,HAT-PH_d_08-t_1100-mi_12000,18.33,9.0,383.56,0.0007,3243.36
S1,AQC0L71,30,HAT-PH_d_08-t_1100-mi_13000,20.59,9.0,457.27,0.0009,3298.65
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_12000,15.74,9.0,296.55,0.0008,2341.88
S1,A0NVTRV,30,HAT-PH_d_07-t_900-mi_13000,15.26,8.0,346.45,0.0009,2389.34
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_12000,15.52,8.0,306.14,0.0008,2370.63
S1,A0NVTRV,30,HAT-PH_d_07-t_1000-mi_13000,16.48,9.0,296.2,0.0008,2357.22
S1,A0NVTRV,30,HAT-PH_d_07-t_1100-mi_12000,14.74,8.0,317.72,0.0009,2335.7
S1,A0NVTRV,30,HAT-PH_d_07-t_1100-mi_13000,16.95,9.0,330.56,0.0009,2355.03
S1,A0NVTRV,30,HAT-PH_d_08-t_900-mi_12000,15.43,8.0,254.11,0.0007,2364.69
S1,A0NVTRV,30,HAT-PH_d_08-t_900-mi_13000,15.99,9.0,338.18,0.0009,2372.94
S1,A0NVTRV,30,HAT-PH_d_08-t_1000-mi_12000,15.19,9.0,335.49,0.0009,2344.44
S1,A0NVTRV,30,HAT-PH_d_08-t_1000-mi_13000,15.8,8.0,297.27,0.0008,2346.11
S1,A0NVTRV,30,HAT-PH_d_08-t_1100-mi_12000,15.2,8.0,323.03,0.0009,2336.4
S1,A0NVTRV,30,HAT-PH_d_08-t_1100-mi_13000,15.78,9.0,294.02,0.0008,2358.87
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_12000,22.47,13.0,128.41,0.0009,954.54
S1,AOYM4KG,30,HAT-PH_d_07-t_900-mi_13000,22.0,13.0,127.71,0.0009,937.86
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_12000,22.47,13.0,124.72,0.0009,954.55
S1,AOYM4KG,30,HAT-PH_d_07-t_1000-mi_13000,22.0,13.0,146.77,0.001,937.85
